order_id,customer_id,order_status,shipping_method,payment_terms,shipping_fee,created_at,updated_at,is_deleted
O09636,C01842,completed,express,Prepaid,2.44,2024-07-07 10:52:54,2024-10-16 05:07:19,0
O09637,C02202,Pending,,,153.89,2024-10-08 17:17:25,2024-07-06 03:07:02,0
O09638,C00484,Processing,Pickup,,199.61,2024-01-22 17:28:13,2024-07-15 18:26:12,0
O09639,C01710,pending,,,98.48,2024-04-18 06:19:08,2024-09-25 01:40:58,1
O09640,C04429,Pending,,,174.41,2024-01-12 10:27:44,2024-01-31 10:41:46,0
O09641,C03357,Refunded,,,22.3,2024-12-17 00:18:30,2024-07-04 20:57:34,0
O09642,C03340,Failed,EXPRESS,Postpaid,143.95,2024-04-30 21:42:32,2024-05-26 08:44:01,0
O09643,C00749,failed,,Postpaid,39.29,2024-02-15 17:46:55,2024-06-29 07:38:34,0
O09644,C00157,FAILED,,Postpaid,31.22,2024-01-19 10:02:58,2024-05-09 02:46:00,0
O09645,C03157,Pending,STANDARD,,115.63,2024-10-10 21:00:16,2024-10-08 23:09:43,0
O09646,C02852,Processing,Standard,Prepaid,66.2,2024-12-02 03:04:45,2024-03-21 19:39:54,0
O09647,C02467,Processing,standard,Prepaid,49.22,2024-12-15 14:54:20,2024-05-27 11:44:57,0
O09648,C04937,Pending,Express,,67.79,2024-02-15 01:52:15,2024-03-16 06:06:14,0
O09649,C01133,Completed,,Postpaid,128.2,2024-05-09 04:38:23,2024-02-22 11:26:23,0
O09650,C04213,REFUNDED,,,118.16,2024-01-26 08:29:55,2024-03-18 15:43:05,0
O09651,C01068,Completed,Standard,Postpaid,165.58,2024-02-27 21:14:19,2024-04-30 11:33:11,1
O09652,C02760,Refunded,,Postpaid,0.32,2024-12-08 00:04:58,2024-08-20 13:01:01,0
O09653,C00704,Processing,Standard,Prepaid,62.8,2024-10-11 13:56:22,2024-04-05 21:03:57,0
O09654,C01657,Processing,Express,,142.55,2024-03-20 00:49:53,2024-08-30 03:31:52,0
O09655,C03357,completed,Pickup,,143.88,2024-06-12 12:48:10,2024-03-25 14:20:33,0
O09656,C02489,Pending,,Postpaid,99.03,2024-03-30 07:38:10,2024-04-23 16:39:18,1
O09657,C02894,failed,PICKUP,,39.82,2024-07-19 03:23:55,2024-12-08 19:53:45,0
O09658,C00306,,Standard,,93.92,2024-05-29 17:58:32,2024-06-02 00:45:35,0
O09659,C03119,Failed,Standard,,186.9,2024-03-13 11:05:20,2024-10-30 09:40:26,0
O09660,C04713,Pending,STANDARD,Prepaid,122.26,2024-06-30 07:28:13,2024-06-14 08:18:42,0
O09661,C03928,Refunded,,Prepaid,54.46,2024-08-07 06:04:28,2024-07-17 17:22:31,0
O09662,C00609,PENDING,,Prepaid,82.36,2024-08-05 08:46:01,2024-07-18 18:55:37,0
O09663,C04243,Processing,Express,,82.51,2024-05-15 22:40:29,2024-03-12 04:34:35,0
O09664,C03119,,STANDARD,Prepaid,43.59,2024-07-03 23:24:08,2024-01-16 04:02:38,1
O09665,C01516,Failed,Standard,Prepaid,53.12,2024-01-09 02:59:45,2024-03-31 13:14:10,0
O09666,C00064,Completed,STANDARD,Prepaid,82.3,2024-10-25 15:57:36,2024-12-26 19:07:16,0
O09667,C00184,PROCESSING,standard,,65.64,2024-11-14 23:21:32,2024-03-05 10:32:49,0
O09668,C02710,pending,Pickup,Prepaid,39.67,2024-08-10 15:12:22,2024-07-17 02:31:04,0
O09669,C00761,Refunded,Express,Prepaid,116.9,2024-09-09 18:12:39,2024-02-20 12:55:52,1
O09670,C04762,completed,Pickup,,123.94,2024-10-20 09:47:49,2024-01-21 10:20:53,0
O09671,C01098,Pending,express,Prepaid,145.53,2024-06-03 22:29:56,2024-03-09 22:20:12,1
O09672,C02184,PENDING,Standard,,113.67,2024-05-01 20:46:06,2024-04-29 05:14:52,0
O09673,C00060,,STANDARD,,121.05,2024-03-23 16:58:47,2024-06-06 11:58:32,1
O09674,C00172,PENDING,STANDARD,Postpaid,122.88,2024-01-20 21:38:15,2024-08-05 03:26:36,0
O09675,C04420,Pending,Pickup,,77.21,2024-10-18 17:22:35,2024-08-18 17:29:34,1
O09676,C04958,,PICKUP,Prepaid,187.22,2024-09-17 17:49:55,2024-07-01 10:28:06,0
O09677,C03249,Pending,express,Postpaid,168.46,2024-09-18 15:28:53,2024-04-23 21:47:39,0
O09678,C03629,Completed,,,107.27,2024-08-08 04:33:04,2024-06-09 08:03:38,0
O09679,C04328,Processing,Express,Postpaid,2.82,2024-03-14 12:55:36,2024-07-21 10:26:12,0
O09680,C00434,Processing,,,131.1,2024-07-18 05:30:48,2024-09-24 03:59:27,0
O09681,C01866,FAILED,express,Prepaid,126.12,2024-05-27 00:35:34,2024-07-18 15:43:42,1
O09682,C00978,Completed,,,29.57,2024-01-15 02:10:56,2024-07-01 08:35:47,0
O09683,C01632,F@iled,,,198.85,2024-01-12 16:58:34,2024-07-07 07:46:46,0
O09684,C04812,PENDING,Express,Postpaid,107.28,2024-08-29 15:50:18,2024-06-21 23:47:06,0
O09685,C00402,failed,Pickup,Prepaid,36.53,2024-01-24 16:33:23,2024-10-08 12:42:54,0
O09686,C02722,,Standard,Postpaid,55.48,2024-12-01 01:33:58,2024-07-13 17:10:02,0
O09687,C03745,Refunded,Pickup,Prepaid,65.94,2024-04-02 06:56:59,2024-08-14 11:00:27,1
O09688,C00487,,,Prepaid,106.32,2024-12-24 19:41:29,2024-06-29 08:32:42,1
O09689,C00108,Processing,,Prepaid,70.45,2024-06-23 18:24:59,2024-02-16 07:43:37,0
O09690,C03391,Refunded,,Postpaid,169.7,2024-03-23 22:53:44,2024-05-06 03:09:55,0
O09691,C00063,Completed,,,150.15,2024-03-02 17:51:41,2024-06-14 02:39:51,0
O09692,C00051,Processing,express,Postpaid,87.05,2024-05-16 05:32:00,2024-12-16 09:24:59,1
O09693,C02075,Failed,STANDARD,Prepaid,63.48,2024-01-02 23:18:52,2024-04-15 13:06:31,0
O09694,C01598,F@iled,Pickup,,171.67,2024-01-19 18:15:02,2024-02-27 02:25:41,1
O09695,C01395,processing,,,93.27,2024-11-02 01:59:02,2024-07-25 10:15:49,0
O09696,C01721,,STANDARD,Postpaid,41.33,2024-11-26 14:31:17,2024-01-10 00:31:10,0
O09697,C00523,processing,Pickup,,151.26,2024-02-08 05:32:13,2024-06-18 09:01:52,0
O09698,C02848,Completed,pickup,Postpaid,86.22,2024-07-31 10:22:43,2024-05-02 14:43:16,1
O09699,C01550,,Pickup,,105.74,2024-05-28 14:02:19,2024-10-07 09:13:15,0
O09700,C00316,Refunded,,Postpaid,160.35,2024-03-11 18:19:30,2024-08-03 14:45:57,0
O09701,C02582,Pending,pickup,Postpaid,25.62,2024-07-21 18:57:06,2024-01-23 02:36:50,0
O09702,C02705,Completed,,Postpaid,174.64,2024-06-17 01:52:30,2024-02-14 15:15:18,1
O09703,C04007,processing,STANDARD,Prepaid,27.35,2024-03-01 23:23:59,2024-03-31 21:37:38,0
O09704,C01101,Processing,,Postpaid,170.53,2024-08-08 13:59:40,2024-11-13 16:08:46,0
O09705,C04876,PENDING,STANDARD,,143.79,2024-11-23 00:13:46,2024-12-03 15:03:53,0
O09706,C04291,Pending,,Postpaid,70.58,2024-07-21 08:01:01,2024-09-09 16:28:21,1
O09707,C03315,Pending,PICKUP,,38.46,2024-08-21 10:49:03,2024-01-18 14:29:05,0
O09708,C03284,pending,Express,,113.29,2024-06-13 06:16:09,2024-01-08 04:59:20,1
O09709,C02575,COMPLETED,Express,,72.51,2024-02-23 00:20:24,2024-12-25 17:23:08,0
O09710,C04059,completed,Pickup,Postpaid,69.28,2024-04-04 03:44:07,2024-09-01 11:06:19,0
O09711,C04922,processing,express,,13.88,2024-12-08 21:39:35,2024-04-28 21:41:25,0
O09712,C03313,Failed,,,67.34,2024-03-18 00:25:39,2024-02-08 03:21:08,0
O09713,C03321,Processing,,Postpaid,128.15,2024-12-14 06:15:00,2024-09-24 23:50:35,0
O09714,C02836,Completed,EXPRESS,Postpaid,140.88,2024-01-09 03:51:10,2024-12-22 12:36:39,1
O09715,C02745,Completed,Pickup,Prepaid,173.13,2024-08-28 02:54:27,2024-10-12 19:09:43,0
O09716,C04429,COMPLETED,PICKUP,Postpaid,152.83,2024-01-20 21:55:20,2024-09-13 00:37:00,1
O09717,C01777,Failed,Standard,,160.33,2024-12-21 09:19:59,2024-11-03 09:17:02,0
O09718,C01499,FAILED,,Postpaid,76.39,2024-09-04 02:48:17,2024-12-23 19:38:01,0
O09719,C03516,refunded,pickup,,92.61,2024-04-07 23:08:29,2024-01-14 07:28:00,0
O09720,C03199,Pending,,Postpaid,123.14,2024-05-01 20:03:38,2024-08-08 06:58:09,0
O09721,C00921,Processing,PICKUP,,185.7,2024-11-19 03:24:40,2024-12-29 08:32:36,0
O09722,C03378,processing,,Prepaid,199.17,2024-12-09 19:08:39,2024-09-03 15:23:11,0
O09723,C02826,Pending,Express,,117.52,2024-09-27 04:05:38,2024-04-12 11:56:43,1
O09724,C04490,pending,Standard,,39.68,2024-05-23 01:10:01,2024-12-23 05:54:08,1
O09725,C01474,Failed,,,170.17,2024-03-22 11:25:29,2024-05-17 07:38:32,0
O09726,C02560,Pending,STANDARD,Prepaid,0.21,2024-11-28 15:38:40,2024-07-27 05:10:34,0
O09727,C01400,Pending,STANDARD,Prepaid,138.45,2024-06-14 15:45:20,2024-12-29 21:07:31,0
O09728,C01027,Refunded,Standard,Postpaid,107.98,2024-09-28 09:38:13,2024-01-29 10:47:46,1
O09729,C01469,Pending,Express,,117.86,2024-06-10 13:14:04,2024-08-13 23:41:02,0
O09730,C02822,Completed,,Prepaid,174.48,2024-01-28 07:01:33,2024-04-24 05:58:22,0
O09731,C00794,Pending,PICKUP,Prepaid,5.02,2024-05-08 07:24:58,2024-11-12 14:59:55,0
O09732,C00997,completed,,,123.93,2024-08-29 06:25:56,2024-02-24 11:44:08,1
O09733,C01668,Processing,,Postpaid,111.77,2024-07-24 12:02:38,2024-06-30 02:06:33,0
O09734,C02579,Pending,express,,172.53,2024-06-24 12:04:54,2024-08-03 04:29:04,0
O09735,C01263,COMPLETED,express,Postpaid,191.11,2024-03-12 20:11:18,2024-12-15 01:32:36,0
O09736,C02994,Refunded,St@nd@rd,Prepaid,5.53,2024-01-15 11:35:08,2024-01-05 22:01:01,0
O09737,C03569,,Pickup,Postpaid,76.9,2024-05-29 01:28:28,2024-06-29 18:16:53,1
O09738,C02973,PENDING,,Postpaid,36.22,2024-09-11 12:08:40,2024-08-15 15:43:22,1
O09739,C02794,Processing,,,151.14,2024-09-06 10:19:28,2024-06-04 16:05:37,1
O09740,C02277,Failed,pickup,,100.05,2024-08-19 09:04:44,2024-09-27 13:48:32,0
O09741,C00157,Processing,Express,,171.44,2024-09-04 02:15:33,2024-04-30 17:14:40,0
O09742,C04599,F@iled,express,,104.62,2024-06-05 09:16:53,2024-06-27 09:40:55,0
O09743,C01177,Processing,,Prepaid,162.76,2024-10-16 06:05:04,2024-10-22 00:21:49,0
O09744,C00170,,Pickup,,39.53,2024-08-25 08:35:29,2024-06-05 17:18:43,0
O09745,C02444,,,Prepaid,121.15,2024-10-18 12:57:01,2024-01-01 09:22:55,0
O09746,C01619,Refunded,PICKUP,Prepaid,111.81,2024-06-28 06:36:37,2024-06-04 04:11:01,0
O09747,C04438,FAILED,St@nd@rd,,169.53,2024-07-13 23:58:07,2024-04-19 21:30:40,0
O09748,C04413,completed,Standard,Prepaid,97.98,2024-11-22 21:56:27,2024-05-19 22:44:17,0
O09749,C01338,Processing,Standard,Prepaid,134.74,2024-12-22 23:21:08,2024-09-20 15:33:02,1
O09750,C00436,,,,33.02,2024-05-25 21:32:48,2024-03-13 16:51:53,0
O09751,C03631,Processing,Standard,Prepaid,87.15,2024-11-07 07:38:58,2024-08-10 06:31:38,0
O09752,C01992,,express,,19.56,2024-08-20 16:37:12,2024-09-08 02:05:36,0
O09753,C03627,pending,St@nd@rd,,117.2,2024-03-11 06:40:29,2024-01-29 06:41:24,1
O09754,C01412,Processing,,,128.52,2024-01-08 02:32:40,2024-08-05 21:07:09,0
O09755,C02964,pending,Pickup,Postpaid,87.94,2024-11-14 12:45:55,2024-07-22 16:03:49,0
O09756,C03490,Completed,,Postpaid,168.58,2024-06-16 08:37:17,2024-11-10 16:27:59,0
O09757,C04069,,,,110.16,2024-09-07 22:05:36,2024-03-10 20:47:59,0
O09758,C03073,,Express,Postpaid,170.17,2024-04-25 05:18:32,2024-05-08 19:55:10,0
O09759,C00024,refunded,express,,46.76,2024-01-03 16:02:44,2024-04-27 07:08:51,0
O09760,C00919,,,,151.15,2024-12-11 11:25:37,2024-12-20 18:44:02,0
O09761,C01273,,,,18.77,2024-12-08 15:40:52,2024-12-18 06:27:59,1
O09762,C01327,processing,,,104.96,2024-12-05 21:32:09,2024-04-04 17:49:14,0
O09763,C02244,Completed,St@nd@rd,,94.13,2024-10-14 17:33:54,2024-11-02 17:14:58,0
O09764,C00929,Processing,Express,Prepaid,193.86,2024-12-08 19:03:35,2024-03-01 18:22:23,0
O09765,C02685,Processing,,Prepaid,16.82,2024-06-27 23:38:22,2024-12-11 00:31:23,1
O09766,C03620,Refunded,Express,,58.75,2024-08-19 14:13:48,2024-12-28 08:30:27,1
O09767,C04061,failed,Express,Postpaid,26.54,2024-01-14 07:11:48,2024-05-13 06:51:55,1
O09768,C04831,Completed,PICKUP,,128.13,2024-03-22 08:07:16,2024-03-09 00:41:17,1
O09769,C02804,,,,45.23,2024-02-13 03:20:42,2024-07-10 01:26:43,1
O09770,C00213,completed,Standard,,176.04,2024-03-09 07:53:05,2024-06-25 05:46:52,1
O09771,C02055,,St@nd@rd,,28.32,2024-04-11 18:35:31,2024-05-07 01:53:21,0
O09772,C04018,completed,Express,Postpaid,134.06,2024-01-16 15:46:37,2024-11-27 23:18:59,0
O09773,C01774,PENDING,STANDARD,,131.61,2024-02-19 12:52:46,2024-05-27 05:38:53,0
O09774,C04561,REFUNDED,,Prepaid,123.95,2024-02-16 04:53:00,2024-10-08 21:29:25,0
O09775,C03889,Refunded,Pickup,Prepaid,176.59,2024-04-22 07:22:30,2024-09-01 06:44:39,0
O09776,C02281,Failed,Express,Postpaid,166.61,2024-02-01 22:27:41,2024-11-15 07:14:45,0
O09777,C04124,refunded,,Postpaid,174.91,2024-08-19 12:22:07,2024-02-25 22:24:43,0
O09778,C02468,PENDING,PICKUP,Prepaid,79.64,2024-11-14 14:59:51,2024-01-01 19:09:07,0
O09779,C03374,Completed,,Prepaid,52.69,2024-06-03 12:27:53,2024-11-04 22:08:09,0
O09780,C02059,F@iled,,Postpaid,7.62,2024-12-16 03:03:15,2024-01-08 06:39:51,0
O09781,C03109,Processing,STANDARD,Prepaid,116.76,2024-06-11 06:40:03,2024-09-21 15:37:02,0
O09782,C00886,Completed,Standard,Postpaid,17.57,2024-04-23 00:08:36,2024-04-24 09:40:38,0
O09783,C02128,,Standard,,180.92,2024-12-22 00:52:05,2024-10-26 15:37:48,1
O09784,C02897,Completed,PICKUP,Postpaid,60.34,2024-07-21 14:59:22,2024-02-05 08:03:48,1
O09785,C02410,Refunded,Pickup,,32.12,2024-12-18 10:42:37,2024-12-08 19:50:04,0
O09786,C04196,FAILED,Express,,182.27,2024-08-24 20:56:00,2024-05-31 05:37:35,0
O09787,C03583,Refunded,Standard,,81.14,2024-06-12 05:47:40,2024-02-01 13:31:09,1
O09788,C04662,,,,175.76,2024-12-29 23:36:22,2024-05-10 10:45:03,0
O09789,C04725,refunded,,Postpaid,170.31,2024-08-27 16:45:03,2024-09-01 11:18:33,1
O09790,C01643,processing,Pickup,Postpaid,185.66,2024-04-03 23:50:57,2024-03-05 18:06:08,0
O09791,C00212,Processing,EXPRESS,Postpaid,174.22,2024-07-29 06:26:33,2024-09-16 22:32:06,0
O09792,C02696,,Express,Prepaid,153.15,2024-02-19 19:58:28,2024-11-07 02:25:22,0
O09793,C04876,REFUNDED,standard,Prepaid,153.65,2024-05-30 15:40:15,2024-08-25 00:07:48,0
O09794,C01483,refunded,Pickup,Prepaid,61.54,2024-05-20 22:31:44,2024-11-29 10:34:03,1
O09795,C03954,Refunded,pickup,Prepaid,59.99,2024-08-24 12:06:52,2024-04-13 06:53:54,0
O09796,C01395,Refunded,,Prepaid,191.79,2024-03-11 21:19:30,2024-03-25 07:33:43,0
O09797,C04185,completed,Express,,167.8,2024-08-15 00:36:56,2024-10-24 09:00:49,1
O09798,C04446,pending,pickup,Postpaid,2.29,2024-04-07 21:46:15,2024-03-19 15:43:51,0
O09799,C01046,,,,12.47,2024-10-06 07:27:53,2024-01-07 14:51:33,0
O09800,C01259,REFUNDED,Standard,Prepaid,10.21,2024-12-08 22:19:25,2024-10-05 11:39:11,0
O09801,C04571,Pending,Standard,Prepaid,62.99,2024-03-20 06:05:10,2024-10-26 23:49:37,1
O09802,C00156,PENDING,Standard,Prepaid,1.63,2024-01-28 20:44:19,2024-11-18 08:32:17,0
O09803,C04152,Pending,,,116.4,2024-08-27 06:05:59,2024-07-06 20:22:08,0
O09804,C01256,Completed,,,11.86,2024-01-23 17:05:34,2024-05-14 19:20:20,0
O09805,C02837,Failed,,Postpaid,4.89,2024-12-05 09:44:11,2024-01-23 12:09:19,1
O09806,C01402,completed,STANDARD,,73.21,2024-03-21 10:43:33,2024-10-16 07:43:33,0
O09807,C03323,,Pickup,,156.17,2024-01-26 23:42:58,2024-05-19 07:37:03,1
O09808,C00332,,,Postpaid,88.11,2024-12-25 02:15:29,2024-04-09 16:05:54,1
O09809,C01053,FAILED,,,34.93,2024-04-11 18:01:59,2024-05-29 11:38:45,1
O09810,C01968,Pending,pickup,Prepaid,79.35,2024-03-12 17:26:34,2024-04-25 14:46:09,0
O09811,C02264,Pending,,Prepaid,60.88,2024-08-17 11:22:17,2024-08-14 15:28:28,0
O09812,C04220,FAILED,STANDARD,Prepaid,121.56,2024-05-01 10:29:12,2024-08-10 03:10:31,0
O09813,C04116,Processing,express,Prepaid,5.3,2024-04-16 21:02:25,2024-06-05 17:54:47,0
O09814,C02626,Completed,PICKUP,,57.84,2024-11-27 13:49:56,2024-03-30 08:03:42,1
O09815,C02612,processing,standard,Prepaid,162.77,2024-02-07 14:41:19,2024-02-26 06:42:58,0
O09816,C02065,,,,21.52,2024-08-19 23:03:29,2024-04-03 12:36:37,1
O09817,C04140,processing,,,81.6,2024-04-18 03:23:56,2024-07-28 20:03:38,0
O09818,C03170,Completed,standard,Postpaid,162.04,2024-09-25 05:37:43,2024-03-08 19:21:23,1
O09819,C02388,Pending,,Prepaid,163.65,2024-02-26 08:27:36,2024-08-02 10:40:06,0
O09820,C01407,,,,126.48,2024-10-24 12:48:38,2024-01-02 10:46:31,0
O09821,C00823,completed,Pickup,Postpaid,149.02,2024-01-31 20:54:28,2024-04-11 20:08:46,1
O09822,C04110,F@iled,,Postpaid,65.58,2024-11-08 21:16:51,2024-03-27 19:13:47,0
O09823,C03573,REFUNDED,Pickup,Postpaid,161.22,2024-04-28 09:00:47,2024-10-01 12:25:45,0
O09824,C04000,F@iled,,Prepaid,58.48,2024-09-11 05:35:02,2024-11-18 19:03:11,1
O09825,C03551,Refunded,,,178,2024-02-23 04:47:58,2024-08-22 13:44:02,0
O09826,C02336,Failed,EXPRESS,,96.49,2024-03-18 04:23:00,2024-06-21 19:13:14,1
O09827,C03633,Refunded,,,134.54,2024-03-31 02:41:50,2024-03-31 23:38:42,1
O09828,C01331,,Pickup,Postpaid,35.88,2024-01-14 11:06:01,2024-02-10 12:12:37,0
O09829,C02413,completed,,Prepaid,190.43,2024-12-04 20:48:45,2024-01-03 10:30:45,0
O09830,C01609,processing,Express,,3.1,2024-10-13 12:54:30,2024-02-24 15:39:00,0
O09831,C01013,Processing,Express,Prepaid,196.09,2024-01-23 16:27:34,2024-09-28 20:49:32,0
O09832,C04791,Completed,express,,177.05,2024-02-06 14:59:42,2024-02-14 16:57:35,0
O09833,C01903,FAILED,,Postpaid,115.22,2024-12-26 05:54:39,2024-09-24 22:14:53,0
O09834,C03859,,,Postpaid,2.08,2024-07-18 19:46:53,2024-04-09 05:45:16,0
O09835,C00160,,STANDARD,Prepaid,113.55,2024-04-14 11:56:42,2024-11-16 08:48:48,0
O09836,C01397,,Pickup,Postpaid,2.39,2024-08-11 12:49:05,2024-01-19 00:14:13,0
O09837,C04475,Processing,pickup,,150.23,2024-07-13 14:11:47,2024-02-24 19:08:59,1
O09838,C00969,COMPLETED,,,170.42,2024-04-18 03:00:14,2024-10-29 17:08:41,1
O09839,C04923,Failed,Standard,,14.18,2024-07-13 03:15:20,2024-05-09 15:47:50,0
O09840,C03609,,,Prepaid,58.57,2024-08-16 11:09:32,2024-03-09 23:04:20,0
O09841,C00772,Refunded,,Postpaid,155.13,2024-03-09 07:04:09,2024-07-10 02:03:09,0
O09842,C04702,PENDING,St@nd@rd,Prepaid,1.63,2024-01-24 04:16:54,2024-05-14 09:10:43,0
O09843,C01214,,,,163.52,2024-01-31 10:20:33,2024-08-11 19:00:36,0
O09844,C03160,REFUNDED,pickup,,180,2024-12-22 21:07:21,2024-03-05 23:41:50,0
O09845,C02300,,Standard,Postpaid,137.33,2024-06-09 11:22:28,2024-08-21 21:13:03,0
O09846,C01064,processing,Pickup,,61.59,2024-11-10 12:28:54,2024-07-04 12:37:42,0
O09847,C01112,Failed,Pickup,,183.96,2024-03-11 20:57:20,2024-12-09 08:53:29,1
O09848,C03292,FAILED,Pickup,,175.09,2024-09-14 05:38:40,2024-02-16 17:39:14,0
O09849,C04472,Pending,,Postpaid,28.12,2024-05-13 16:07:36,2024-04-26 21:48:50,1
O09850,C02732,failed,,Prepaid,184.81,2024-08-07 20:24:56,2024-07-16 16:28:42,0
O09851,C03447,refunded,Standard,,10.07,2024-09-29 18:48:13,2024-08-04 17:03:18,0
O09852,C01428,REFUNDED,pickup,Prepaid,120.17,2024-03-23 02:00:49,2024-03-05 14:43:56,0
O09853,C02767,PROCESSING,,,199.28,2024-05-14 02:40:01,2024-03-21 08:52:49,0
O09854,C01980,Refunded,Standard,Prepaid,123.21,2024-07-18 08:55:51,2024-01-15 07:18:54,0
O09855,C03169,Failed,,Prepaid,94.16,2024-07-02 23:42:36,2024-04-29 09:08:58,0
O09856,C03575,FAILED,Standard,Postpaid,142.19,2024-10-11 04:03:19,2024-05-18 09:54:23,0
O09857,C00688,Completed,,Prepaid,31.01,2024-03-11 19:04:42,2024-12-28 09:55:01,0
O09858,C02762,Completed,Express,Postpaid,2.9,2024-11-24 08:24:26,2024-08-28 21:48:47,0
O09859,C00922,processing,PICKUP,,132.58,2024-03-08 19:08:07,2024-08-25 22:01:39,0
O09860,C01928,Refunded,Standard,Prepaid,179.57,2024-05-01 13:41:54,2024-02-19 17:30:29,0
O09861,C03568,Processing,St@nd@rd,,164.24,2024-12-09 08:10:10,2024-06-04 03:29:01,0
O09862,C01737,,,,55.08,2024-07-15 15:10:34,2024-08-03 12:22:38,0
O09863,C01486,PENDING,Pickup,Prepaid,87.03,2024-02-14 21:16:11,2024-02-27 15:52:20,0
O09864,C00452,Pending,Pickup,,101.35,2024-03-16 23:42:03,2024-05-26 21:49:21,0
O09865,C03352,refunded,,Prepaid,26.9,2024-08-22 16:30:33,2024-08-09 15:25:31,0
O09866,C03525,,Pickup,Postpaid,64.11,2024-08-24 21:59:40,2024-09-10 00:43:20,1
O09867,C04026,Refunded,EXPRESS,Prepaid,17.29,2024-09-27 15:03:32,2024-05-13 12:16:32,0
O09868,C01020,FAILED,PICKUP,Postpaid,183.21,2024-03-24 15:19:11,2024-03-21 09:13:13,0
O09869,C04113,F@iled,Standard,Prepaid,144.23,2024-10-27 07:34:45,2024-09-18 04:58:10,1
O09870,C03556,PENDING,Standard,,117.58,2024-02-04 18:22:08,2024-11-12 01:38:38,1
O09871,C01123,Failed,,Postpaid,74.24,2024-05-04 18:42:39,2024-07-25 10:56:06,0
O09872,C00826,failed,Standard,Postpaid,159.92,2024-01-04 10:34:57,2024-12-18 15:55:13,0
O09873,C02658,Completed,Express,Postpaid,165.58,2024-03-23 14:20:46,2024-07-18 23:38:38,1
O09874,C00401,Refunded,,,194.45,2024-05-07 00:25:58,2024-09-22 09:19:54,0
O09875,C00772,COMPLETED,Pickup,Postpaid,103.1,2024-10-13 03:41:41,2024-07-18 09:09:45,0
O09876,C04752,refunded,,,78.27,2024-10-27 03:38:15,2024-11-17 18:23:57,0
O09877,C03513,,PICKUP,Postpaid,17.38,2024-12-12 15:26:49,2024-01-26 00:14:57,0
O09878,C02502,Processing,PICKUP,Postpaid,84.27,2024-10-22 17:49:23,2024-04-04 09:48:55,1
O09879,C04436,,Express,Postpaid,58.4,2024-03-13 08:07:05,2024-09-15 08:13:56,1
O09880,C02110,pending,Standard,,81.81,2024-01-10 02:28:04,2024-11-02 07:21:16,0
O09881,C00430,Completed,PICKUP,Prepaid,153.09,2024-09-24 19:12:49,2024-03-10 05:55:20,0
O09882,C00006,processing,,,78.51,2024-08-17 19:13:15,2024-08-10 22:34:29,0
O09883,C04828,failed,Pickup,,85.21,2024-09-29 03:28:28,2024-05-22 06:53:42,0
O09884,C00622,completed,,Postpaid,41.76,2024-06-08 19:55:45,2024-12-01 14:00:08,0
O09885,C01568,Completed,,Prepaid,81.73,2024-10-11 01:13:53,2024-05-08 07:44:17,1
O09886,C04001,Completed,Standard,Prepaid,187.43,2024-03-04 12:36:13,2024-06-16 10:00:21,1
O09887,C02478,Refunded,,Prepaid,1.66,2024-12-06 08:27:14,2024-02-07 16:23:21,0
O09888,C04642,Processing,Standard,Prepaid,43.37,2024-05-10 04:59:55,2024-05-22 12:30:25,0
O09889,C04625,completed,,Prepaid,151.02,2024-04-13 06:34:42,2024-08-14 01:03:39,0
O09890,C03958,Pending,Pickup,Prepaid,56.5,2024-04-14 10:59:12,2024-08-18 16:02:50,0
O09891,C01200,F@iled,Express,,36.31,2024-12-03 17:13:49,2024-06-01 13:25:23,0
O09892,C04073,Refunded,,Postpaid,50.5,2024-12-17 06:38:37,2024-01-31 21:26:43,0
O09893,C03427,Completed,Pickup,,144.03,2024-05-06 09:37:08,2024-05-22 06:52:22,0
O09894,C04477,Refunded,Pickup,Prepaid,23.01,2024-08-13 23:29:38,2024-04-12 18:42:44,1
O09895,C02204,COMPLETED,,Postpaid,91.88,2024-03-27 02:21:55,2024-03-14 05:01:11,1
O09896,C04243,Pending,,Prepaid,63.66,2024-01-31 21:19:14,2024-01-10 22:28:53,0
O09897,C03462,Completed,Express,Postpaid,76.47,2024-06-17 07:01:20,2024-03-30 10:10:18,0
O09898,C03987,FAILED,,,88.7,2024-05-21 03:39:31,2024-02-08 08:43:35,0
O09899,C02146,Refunded,Express,Postpaid,93.21,2024-10-21 03:43:20,2024-09-07 18:33:25,0
O09900,C02213,,St@nd@rd,Prepaid,165.05,2024-08-17 12:59:59,2024-01-05 11:25:25,0
O09901,C00401,failed,,Postpaid,81.72,2024-06-29 06:03:33,2024-11-21 13:29:49,1
O09902,C00689,Completed,Pickup,Postpaid,51.28,2024-10-28 17:12:46,2024-06-11 13:31:12,0
O09903,C00928,failed,EXPRESS,Prepaid,40.03,2024-11-02 03:55:20,2024-02-19 16:57:06,0
O09904,C02916,PROCESSING,pickup,Postpaid,67.43,2024-09-19 15:41:02,2024-03-06 20:17:05,0
O09905,C01446,Processing,Pickup,,53.59,2024-08-01 15:43:35,2024-01-05 22:21:00,0
O09906,C03787,refunded,Pickup,,173.59,2024-07-22 03:19:41,2024-02-29 11:04:48,1
O09907,C02392,completed,STANDARD,Postpaid,23.82,2024-03-23 05:49:21,2024-08-23 21:43:47,0
O09908,C00321,Refunded,,Prepaid,31.25,2024-10-07 16:22:48,2024-03-31 04:56:04,0
