payment_id,order_id,amount,payment_method,payment_gateway,payment_status,currency,exchange_rate,created_at,updated_at
PM11653,O01592,5778.63,Transfer,Paystack,Failed,NGN,1309.4,2024-06-18 07:38:06,2024-11-29 12:33:22
PM11654,O11190,2566.55,Crypto,Stripe,failed,KES,925.25,2024-05-25 10:43:03,2024-07-04 00:10:46
PM11655,O11244,4177.23,Transfer,Paystack,failed,,831.69,2024-08-01 01:32:49,2024-09-17 18:23:37
PM11656,O05680,6467.89,CRYPTO,Stripe,Pending,NGN,953.81,2024-10-11 10:04:47,2024-11-23 18:32:28
PM11657,O11971,2267.87,CRYPTO,Flutterwave,Reversed,NGN,1247.88,2024-11-08 00:22:23,2024-10-02 07:09:55
PM11658,O02713,1545.86,PAYPAL,,Paid,GHS,507.07,2024-07-11 06:48:01,2024-11-30 13:56:20
PM11659,O10264,1098.06,,,Failed,GHS,631.97,2024-02-22 21:38:57,2024-08-26 20:37:01
PM11660,O10097,6452.08,Card,Stripe,PAID,KES,962.96,2024-09-20 12:32:27,2024-10-01 09:32:27
PM11661,O11907,828.76,,Stripe,Paid,,1179.74,2024-06-02 02:44:08,2024-08-24 11:55:27
PM11662,O00789,3127.69,TRANSFER,,,USD,1499.95,2024-10-09 09:53:01,2024-07-28 23:04:26
PM11663,O06405,3107.6,,,Paid,USD,1122.86,2024-07-09 12:16:49,2024-10-01 15:27:03
PM11664,O11917,5337.12,TRANSFER,Paystack,reversed,USD,1312.61,2024-04-21 21:44:10,2024-06-13 01:43:19
PM11665,O01499,4801.92,Crypto,,PENDING,USD,1360.44,2024-01-05 02:31:15,2024-06-08 14:16:46
PM11666,O11373,5281.94,Cash,Paystack,Failed,KES,827.66,2024-04-28 17:05:31,2024-09-19 21:11:22
PM11667,O11930,6674.51,,Stripe,Failed,NGN,369.34,2024-03-18 09:09:48,2024-05-10 18:04:50
PM11668,O02388,6363.41,Card,,pending,ngn,306.11,2024-01-27 17:01:49,2024-10-02 02:52:32
PM11669,O02803,3858.03,Transfer,Stripe,,USD,874.3,2024-02-10 16:32:18,2024-10-20 08:40:48
PM11670,O10432,2442.43,,Flutterwave,Reversed,KES,567.18,2024-08-09 15:02:44,2024-02-01 02:19:48
PM11671,O10995,4737.97,transfer,Stripe,Pending,NGN,489.25,2024-05-01 01:21:09,2024-11-20 19:13:02
PM11672,O10276,4786.21,Crypto,Flutterwave,Failed,GHS,1475.34,2024-07-29 13:49:41,2024-01-27 14:26:07
PM11673,O10629,2224.99,paypal,Stripe,Pending,kes,881.66,2024-06-02 04:15:20,2024-12-19 09:07:22
PM11674,O11236,5795.66,Card,Paystack,Pending,,1450.47,2024-09-02 21:35:30,2024-10-26 07:06:36
PM11675,O11803,5305.51,card,Stripe,,,1217.65,2024-01-19 12:34:45,2024-05-02 12:42:07
PM11676,O06510,6398.47,P@yp@l,Paystack,,KES,1124.91,2024-10-13 14:30:34,2024-09-20 18:28:09
PM11677,O06684,4338.36,Paypal,Paystack,paid,KES,699.02,2024-02-12 07:33:49,2024-10-09 11:55:27
PM11678,O10723,4199.03,Crypto,Flutterwave,,GHS,1187.75,2024-08-31 05:41:24,2024-05-15 09:36:55
PM11679,O08956,319.78,P@yp@l,Stripe,REVERSED,GHS,623.43,2024-09-12 05:43:44,2024-08-02 03:51:40
PM11680,O02707,672.03,Tr@nsfer,,reversed,kes,495.16,2024-03-08 17:02:36,2024-10-23 07:12:24
PM11681,O10588,4582.4,Crypto,Stripe,,NGN,536.07,2024-12-07 14:26:59,2024-04-12 22:28:59
PM11682,O10391,1603.67,C@rd,,Reversed,GHS,693.64,2024-06-25 02:12:03,2024-12-23 12:43:52
PM11683,O04487,4277.66,CARD,,,GHS,599.4,2024-01-04 20:28:39,2024-10-04 20:02:00
PM11684,O10781,6666.1,Cash,Paystack,Pending,NGN,1497.17,2024-11-15 10:07:03,2024-08-11 17:27:17
PM11685,O01326,355.52,Tr@nsfer,,Reversed,KES,385.12,2024-02-08 14:32:18,2024-07-14 06:22:12
PM11686,O11169,5938.36,,,Pending,USD,1457.37,2024-03-19 15:09:56,2024-07-26 08:56:49
PM11687,O08172,3709.08,Card,,Reversed,GHS,535.8,2024-09-24 23:34:54,2024-01-11 13:14:30
PM11688,O07048,2387.55,C@rd,,Pending,KES,945.27,2024-03-11 05:14:24,2024-12-04 21:23:23
PM11689,O11159,50.37,,Stripe,pending,ngn,1350.21,2024-03-22 16:46:08,2024-11-02 02:41:31
PM11690,O11281,5242.61,Tr@nsfer,Paystack,F@iled,GHS,1336.94,2024-09-08 23:11:13,2024-02-18 17:11:45
PM11691,O11990,5619.71,,Paystack,pending,,1071.9,2024-06-08 02:47:16,2024-04-19 05:22:32
PM11692,O08421,1438.14,Card,Flutterwave,,USD,847.86,2024-10-10 21:26:59,2024-10-25 23:08:04
PM11693,O10584,5798.01,Paypal,,,,701.03,2024-01-19 17:51:42,2024-02-20 00:56:34
PM11694,O11762,4112.98,,,,kes,814.13,2024-06-03 10:25:49,2024-07-10 10:02:53
PM11695,O10880,2115.74,Crypto,Paystack,REVERSED,USD,1376.2,2024-02-02 16:45:08,2024-11-30 11:34:52
PM11696,O04558,3815.03,,Stripe,Reversed,,465.63,2024-07-30 03:20:09,2024-01-02 01:40:59
PM11697,O03536,5065.29,Tr@nsfer,,Pending,,1164.8,2024-12-16 19:33:06,2024-06-19 09:31:27
PM11698,O02133,3620.19,,,pending,GHS,1141.62,2024-12-17 22:41:35,2024-01-17 13:06:39
PM11699,O10535,4335.68,cash,Stripe,P@id,NGN,881.85,2024-07-04 01:46:54,2024-12-24 17:00:25
PM11700,O10899,950.91,transfer,,Reversed,GHS,932.08,2024-04-16 11:17:37,2024-11-07 18:11:00
PM11701,O01460,1362.14,Transfer,Flutterwave,,USD,1136.5,2024-08-26 11:02:51,2024-08-29 06:51:47
PM11702,O11389,2650.96,CARD,Paystack,,NGN,513.55,2024-11-26 14:49:14,2024-11-10 20:06:27
PM11703,O01730,176.33,P@yp@l,Flutterwave,,GHS,1005.19,2024-07-29 01:25:32,2024-05-30 06:27:04
PM11704,O07844,6950.69,crypto,,PENDING,KES,302.29,2024-11-12 08:24:52,2024-11-09 12:49:47
PM11705,O10945,1096.99,P@yp@l,,Failed,NGN,1278.85,2024-10-23 19:18:28,2024-05-17 03:44:59
PM11706,O07500,1212.75,Transfer,,failed,NGN,1189.31,2024-09-17 05:26:33,2024-06-08 00:46:09
PM11707,O05850,4186.06,,,paid,GHS,497.66,2024-02-27 22:08:38,2024-06-27 08:23:36
PM11708,O03870,3719.35,PAYPAL,Paystack,Pending,GHS,1123.4,2024-10-20 02:09:41,2024-09-14 12:05:45
PM11709,O11506,4433.26,Tr@nsfer,Stripe,Pending,GHS,574.8,2024-08-18 06:12:38,2024-05-26 23:09:07
PM11710,O11027,5783.24,card,Flutterwave,Paid,ghs,814.52,2024-05-30 13:05:56,2024-04-28 18:20:02
PM11711,O10848,3406.1,card,,REVERSED,USD,630.67,2024-07-07 22:40:48,2024-01-04 15:07:31
PM11712,O04498,6389.99,Card,Flutterwave,paid,GHS,537.55,2024-02-03 13:50:57,2024-10-09 04:02:38
PM11713,O11083,6220.58,Card,,Pending,GHS,425.43,2024-04-29 06:32:37,2024-10-08 03:35:19
PM11714,O10412,6246.22,Tr@nsfer,Stripe,F@iled,GHS,841.88,2024-09-19 22:43:43,2024-05-09 10:34:23
PM11715,O11804,5813,Tr@nsfer,Paystack,PAID,NGN,568.39,2024-07-18 06:48:07,2024-03-09 20:37:33
PM11716,O02163,5659.83,Transfer,,pending,,1494.21,2024-09-19 14:03:13,2024-02-19 12:09:26
PM11717,O06451,5406.78,Paypal,Stripe,reversed,GHS,1417.98,2024-04-01 00:30:20,2024-02-07 02:12:57
PM11718,O04442,461.1,Tr@nsfer,,Reversed,GHS,1175.5,2024-11-13 19:08:37,2024-05-26 05:16:30
PM11719,O02578,5587.93,,Flutterwave,Failed,NGN,537.32,2024-04-14 00:25:21,2024-10-22 16:25:16
PM11720,O11145,6554.38,Tr@nsfer,Paystack,,NGN,600.94,2024-11-12 15:26:59,2024-10-18 04:06:13
PM11721,O11239,5329.56,Crypto,,Failed,USD,1248.19,2024-08-27 08:02:23,2024-12-22 00:34:15
PM11722,O10492,3438.83,cash,,Paid,USD,599.52,2024-09-01 10:22:06,2024-06-26 11:14:48
PM11723,O08929,3712.65,,Stripe,Failed,USD,310.96,2024-12-16 03:00:49,2024-05-14 22:05:32
PM11724,O11771,3634.26,CASH,Paystack,,KES,412.41,2024-04-17 06:07:38,2024-09-04 06:31:24
PM11725,O05118,4339.05,,Flutterwave,Paid,NGN,1083.71,2024-04-01 08:21:20,2024-12-26 11:43:59
PM11726,O10372,2335.64,CRYPTO,Paystack,,KES,537.03,2024-03-18 19:10:03,2024-08-06 04:42:02
PM11727,O10029,1245.49,transfer,Flutterwave,FAILED,,726.83,2024-08-20 09:25:49,2024-02-19 17:12:11
PM11728,O07509,491.87,CRYPTO,,PAID,NGN,504.34,2024-04-25 23:16:12,2024-01-02 21:04:37
PM11729,O11177,2344.66,Cash,,PENDING,KES,740.34,2024-11-21 22:36:25,2024-04-11 18:37:38
PM11730,O01245,3801.8,C@rd,,reversed,NGN,885.06,2024-12-20 00:05:32,2024-08-17 17:09:09
PM11731,O06170,1636.08,Card,,Failed,NGN,1358.09,2024-02-22 12:21:01,2024-04-14 04:17:14
PM11732,O10909,193.67,Paypal,,Pending,USD,557.41,2024-03-08 22:16:10,2024-03-18 12:12:18
PM11733,O10093,4816.85,Card,,pending,ngn,1476.46,2024-10-22 17:02:28,2024-09-05 21:09:18
PM11734,O11991,3264.29,Crypto,,Reversed,kes,1316.18,2024-08-05 14:13:53,2024-07-07 18:18:52
PM11735,O00203,933.42,Cash,Flutterwave,P@id,GHS,411.24,2024-05-02 01:27:11,2024-02-09 23:45:59
PM11736,O02260,5698.85,Cash,Paystack,reversed,GHS,1458.01,2024-12-29 03:59:55,2024-09-19 20:34:10
PM11737,O11273,1474.85,Crypto,Flutterwave,paid,USD,1399.15,2024-03-01 19:55:19,2024-04-08 16:30:51
PM11738,O04088,1710.45,Card,Paystack,REVERSED,USD,1323.33,2024-08-30 21:30:14,2024-04-24 03:31:24
PM11739,O06209,2579.39,Tr@nsfer,,,KES,990.15,2024-12-25 20:39:28,2024-12-18 17:36:25
PM11740,O08004,3320.02,CRYPTO,Stripe,Failed,NGN,1130.27,2024-10-28 13:18:57,2024-08-31 13:57:41
PM11741,O08428,3571.76,paypal,Paystack,Pending,USD,763.04,2024-07-14 07:40:30,2024-09-07 09:52:51
PM11742,O10446,3332.23,Tr@nsfer,Stripe,PAID,ghs,465.74,2024-01-13 20:57:58,2024-04-10 19:59:51
PM11743,O02015,3164.05,,Paystack,F@iled,NGN,688.86,2024-08-18 00:05:31,2024-06-25 17:06:38
PM11744,O09910,2258.77,Tr@nsfer,,paid,,604.01,2024-02-12 00:16:45,2024-11-25 10:44:26
PM11745,O11536,6079.84,Cash,,Pending,KES,480.63,2024-11-03 15:00:24,2024-07-23 22:12:05
PM11746,O05386,3347.16,Crypto,Flutterwave,failed,USD,1253.53,2024-12-09 17:45:32,2024-11-06 23:35:30
PM11747,O00790,341.78,CRYPTO,Stripe,Reversed,KES,987.26,2024-12-11 12:27:12,2024-02-07 02:04:27
PM11748,O06096,258.77,Tr@nsfer,,REVERSED,KES,1124.62,2024-01-05 23:50:34,2024-02-09 03:47:02
PM11749,O10648,3879.13,Card,Stripe,Reversed,GHS,976.87,2024-10-20 03:27:19,2024-01-04 11:21:03
PM11750,O06669,3341.26,,Flutterwave,pending,KES,561.01,2024-03-21 21:42:48,2024-07-24 17:02:12
PM11751,O11844,2577.91,,,Paid,usd,788.5,2024-11-27 02:30:35,2024-11-27 11:30:24
PM11752,O11087,3747.45,Crypto,,Reversed,USD,563.23,2024-02-21 14:55:25,2024-02-22 22:41:54
PM11753,O00955,1964.24,Crypto,Stripe,Reversed,KES,1290.72,2024-05-23 09:40:19,2024-04-18 07:12:13
PM11754,O04605,4594.98,Card,,failed,KES,575.87,2024-03-14 22:26:43,2024-06-09 20:47:11
PM11755,O10184,4624.29,,,P@id,NGN,362.69,2024-08-02 06:14:16,2024-04-13 07:17:30
PM11756,O05771,1766.36,Crypto,Flutterwave,Failed,NGN,1359.9,2024-08-28 08:42:17,2024-11-01 01:50:51
PM11757,O11630,3432.29,,Paystack,P@id,,1274.72,2024-12-26 04:08:12,2024-05-07 06:09:11
PM11758,O11627,5052.83,PAYPAL,Flutterwave,Paid,NGN,1232.07,2024-03-20 12:10:20,2024-02-22 03:01:49
PM11759,O11768,5823.21,cash,Stripe,PENDING,GHS,1435.52,2024-12-17 06:55:04,2024-06-13 06:50:03
PM11760,O10214,437.8,Cash,Paystack,Pending,KES,1491.15,2024-05-24 16:46:21,2024-10-30 07:01:58
PM11761,O10771,4945.87,Crypto,Stripe,Pending,GHS,1151.92,2024-09-17 02:17:53,2024-09-08 01:01:30
PM11762,O05800,6429.22,PAYPAL,Flutterwave,P@id,kes,1385.75,2024-11-21 14:20:09,2024-07-05 18:47:19
PM11763,O08741,690.04,Card,Paystack,Pending,GHS,925.92,2024-08-18 06:25:47,2024-12-20 12:22:36
PM11764,O11870,4298.1,,Flutterwave,reversed,,1171.42,2024-03-19 20:39:49,2024-12-24 05:08:17
PM11765,O02414,667.12,TRANSFER,,pending,GHS,998.82,2024-08-28 03:38:28,2024-09-08 07:40:46
PM11766,O10372,2892.5,crypto,Stripe,reversed,GHS,820.58,2024-06-27 01:15:44,2024-06-04 12:27:43
PM11767,O11839,2951.46,,Stripe,Paid,KES,504.93,2024-03-30 07:06:51,2024-01-15 00:05:18
PM11768,O10985,6732.72,Cash,,F@iled,GHS,1042.38,2024-11-10 13:07:43,2024-08-22 21:21:57
PM11769,O10627,6435.81,Cash,Paystack,pending,NGN,380.25,2024-11-30 15:17:07,2024-08-13 01:30:47
PM11770,O09542,6078.53,Tr@nsfer,Flutterwave,Reversed,USD,1437.38,2024-12-01 13:33:48,2024-08-20 23:29:12
PM11771,O11766,5699.41,,Paystack,Failed,USD,779.01,2024-09-13 19:36:57,2024-04-27 12:51:12
PM11772,O06413,3396.19,TRANSFER,,,ghs,1126.34,2024-06-23 18:20:00,2024-06-17 03:52:10
PM11773,O10798,3103,Crypto,Paystack,paid,NGN,733.1,2024-01-21 21:31:26,2024-03-21 15:59:58
PM11774,O11820,3282.71,,Flutterwave,Failed,USD,554.03,2024-04-16 00:30:06,2024-03-24 03:53:53
PM11775,O10929,828.17,Card,Stripe,pending,,1131.42,2024-11-30 15:36:50,2024-11-14 08:00:56
PM11776,O05028,1350.71,Tr@nsfer,Paystack,Paid,ngn,880.42,2024-08-03 01:12:06,2024-11-01 04:09:42
PM11777,O11347,2429.34,Transfer,Flutterwave,F@iled,GHS,395.02,2024-03-30 04:08:15,2024-01-15 15:51:35
PM11778,O07929,2338.52,Crypto,,Failed,GHS,1196.71,2024-01-25 19:59:36,2024-02-19 22:39:54
PM11779,O11460,2270.73,CASH,,PAID,GHS,1320.98,2024-11-25 08:58:20,2024-12-10 12:57:01
PM11780,O05892,6473.58,CARD,,Failed,NGN,331.63,2024-04-23 16:05:02,2024-11-27 09:17:01
PM11781,O11309,5212.9,paypal,Paystack,Paid,,1271.77,2024-11-09 01:56:57,2024-03-21 01:33:38
PM11782,O10998,2885.09,Tr@nsfer,Stripe,Paid,KES,480.74,2024-03-01 13:47:39,2024-04-04 18:32:44
PM11783,O10395,5237.66,PAYPAL,Stripe,Reversed,NGN,1031.03,2024-01-22 16:36:55,2024-05-04 20:39:02
PM11784,O07665,1509.69,C@rd,Paystack,Pending,NGN,1339.32,2024-11-09 22:05:26,2024-11-09 22:12:11
PM11785,O10799,3190.76,card,,pending,NGN,387.73,2024-03-21 22:29:43,2024-08-31 03:39:20
PM11786,O11160,5058.8,CRYPTO,,Pending,USD,356.25,2024-04-18 02:59:46,2024-10-25 20:09:14
PM11787,O03811,3368.59,CASH,Flutterwave,Pending,kes,1022.48,2024-09-07 04:19:46,2024-01-30 10:40:39
PM11788,O10184,3838.25,CARD,Flutterwave,PAID,GHS,579.28,2024-05-31 19:45:26,2024-01-15 10:34:31
PM11789,O11607,5366.06,,,Paid,kes,385.34,2024-11-15 22:54:14,2024-12-08 10:39:01
PM11790,O10248,4376.22,Crypto,Paystack,PAID,KES,901.56,2024-07-02 14:07:19,2024-02-12 12:29:37
PM11791,O10812,5699.75,crypto,Flutterwave,Pending,ghs,562.7,2024-01-24 16:10:59,2024-08-14 05:24:15
PM11792,O09184,6178.55,transfer,,failed,KES,640.02,2024-04-26 23:20:32,2024-10-02 06:58:36
PM11793,O11532,1358.56,Crypto,Flutterwave,,KES,1141.96,2024-03-10 14:03:17,2024-10-08 20:05:58
PM11794,O01098,4091.41,,Stripe,,usd,1198.7,2024-09-15 01:37:40,2024-01-17 05:16:48
PM11795,O11017,3853.86,Card,Flutterwave,failed,KES,877.5,2024-06-25 14:20:05,2024-08-29 06:27:37
PM11796,O06847,511.5,Cash,Stripe,REVERSED,GHS,1003.17,2024-12-28 17:13:28,2024-11-18 06:45:20
PM11797,O10248,4520.65,Paypal,,FAILED,GHS,965.29,2024-04-06 17:12:44,2024-11-08 10:34:18
PM11798,O06869,5332.47,,,Reversed,USD,983.99,2024-05-14 18:08:56,2024-02-19 11:27:57
PM11799,O02240,377.53,cash,,Pending,KES,767.97,2024-09-24 01:05:30,2024-05-20 05:19:15
PM11800,O11640,2688.99,P@yp@l,Flutterwave,Paid,usd,344.49,2024-12-31 04:34:20,2024-01-23 22:41:53
PM11801,O10136,4183.97,,Flutterwave,Reversed,USD,861.6,2024-09-16 14:25:18,2024-02-12 22:14:48
PM11802,O10700,3334.96,Crypto,Stripe,F@iled,GHS,1330.73,2024-02-25 19:49:27,2024-04-01 03:53:24
PM11803,O06266,4814.21,Card,Flutterwave,failed,NGN,300.26,2024-06-16 12:34:21,2024-11-04 08:28:03
PM11804,O10235,1434.14,TRANSFER,,reversed,USD,303.58,2024-02-25 04:51:54,2024-06-17 20:48:19
PM11805,O10991,4560.33,CASH,Stripe,Paid,NGN,698.56,2024-02-11 08:45:44,2024-11-30 12:08:39
PM11806,O11892,430.91,cash,,Pending,USD,1214.94,2024-12-28 10:45:49,2024-06-27 21:00:43
PM11807,O10252,4208.34,Transfer,Paystack,PENDING,GHS,619.1,2024-10-15 03:17:13,2024-04-19 13:14:04
PM11808,O11299,2511.48,Cash,Paystack,paid,kes,551.83,2024-06-24 22:26:31,2024-05-16 12:18:44
PM11809,O10195,435.38,Crypto,Stripe,F@iled,GHS,1080.46,2024-08-02 01:28:47,2024-11-06 14:47:46
PM11810,O11368,1851.1,,Stripe,Failed,NGN,1488.19,2024-07-23 04:55:02,2024-10-26 15:51:57
PM11811,O10220,2552.29,Cash,Flutterwave,PENDING,,1390.07,2024-02-05 10:03:49,2024-10-01 14:58:09
PM11812,O10729,5625.77,card,Flutterwave,Reversed,,519.14,2024-02-03 16:00:09,2024-12-28 04:39:00
PM11813,O10519,648.58,cash,,,USD,1485.8,2024-04-12 19:54:19,2024-10-10 00:52:41
PM11814,O01373,6896.36,Card,Paystack,Pending,USD,1068.37,2024-09-15 17:53:32,2024-04-16 06:03:05
PM11815,O11873,2007.99,,,Reversed,KES,770.2,2024-08-14 09:29:15,2024-01-14 13:25:45
PM11816,O08713,3924.43,,Stripe,PENDING,NGN,783.73,2024-07-21 02:23:57,2024-06-25 17:11:46
PM11817,O07052,3180.94,Cash,Stripe,Reversed,GHS,757.44,2024-03-06 23:25:29,2024-02-19 09:55:57
PM11818,O10763,1860.52,,,Pending,USD,881.2,2024-09-20 06:49:23,2024-03-19 11:06:09
PM11819,O06127,4190.35,Transfer,,,KES,570.32,2024-04-04 16:09:56,2024-03-21 12:20:05
PM11820,O00364,5918.35,Card,Stripe,paid,USD,430.68,2024-07-27 02:23:36,2024-12-12 10:11:53
PM11821,O11776,6446.76,Crypto,,,KES,706.6,2024-04-19 22:35:18,2024-02-26 04:18:56
PM11822,O00978,6576.8,Cash,,paid,USD,876.11,2024-09-10 22:45:11,2024-02-01 12:44:22
PM11823,O11365,4993.62,CASH,,,NGN,996.55,2024-12-27 00:40:04,2024-08-04 19:16:27
PM11824,O01842,6655.07,Cash,,Reversed,NGN,658.94,2024-08-29 05:03:00,2024-03-17 20:51:17
PM11825,O01145,2701.83,Paypal,,F@iled,KES,1466.53,2024-09-04 21:14:30,2024-05-03 13:11:55
PM11826,O04000,3847.85,Crypto,Stripe,Failed,GHS,495.67,2024-09-08 10:34:47,2024-12-28 03:56:36
PM11827,O06512,3727.68,Paypal,Flutterwave,Reversed,GHS,1324.84,2024-01-15 21:43:04,2024-07-13 23:33:08
PM11828,O06035,3897.89,CARD,Flutterwave,Reversed,NGN,1043.68,2024-08-30 10:31:49,2024-01-14 05:16:39
PM11829,O05793,583.31,transfer,Stripe,FAILED,GHS,727.76,2024-02-04 01:10:08,2024-04-17 18:35:40
PM11830,O10939,4873.34,Tr@nsfer,,,USD,1199.04,2024-11-25 18:45:59,2024-07-15 03:14:17
PM11831,O09189,2870.59,Transfer,Paystack,PENDING,GHS,332.81,2024-08-12 09:34:04,2024-03-16 19:57:12
PM11832,O10205,1557.82,,Stripe,Paid,USD,1215.76,2024-10-10 22:59:44,2024-04-27 15:05:25
PM11833,O05301,182.5,,,failed,GHS,1160.55,2024-05-04 13:33:29,2024-10-18 08:51:49
PM11834,O10199,6061.37,C@rd,Stripe,Pending,ngn,431.58,2024-07-28 07:08:58,2024-11-16 09:52:33
PM11835,O00263,2814.11,Paypal,,Failed,NGN,802.35,2024-08-05 01:22:56,2024-01-15 03:45:24
PM11836,O10275,1441.67,transfer,,REVERSED,KES,1176.5,2024-01-18 13:27:52,2024-05-15 18:12:44
PM11837,O10847,4626.89,Cash,Flutterwave,Failed,KES,1049.61,2024-01-10 14:46:17,2024-09-20 13:47:58
PM11838,O03258,2466.56,Crypto,Paystack,P@id,,1006.61,2024-10-18 04:09:17,2024-11-15 06:01:49
PM11839,O02749,1477.4,Transfer,Flutterwave,,,1445.5,2024-12-13 12:38:51,2024-05-28 14:50:00
PM11840,O06392,2026.56,Crypto,,P@id,NGN,586.19,2024-08-01 15:56:32,2024-11-02 16:38:16
PM11841,O08214,5822.82,TRANSFER,Stripe,Reversed,KES,743.76,2024-09-19 15:07:11,2024-02-12 10:14:29
PM11842,O10266,5888.84,Card,Flutterwave,PAID,USD,407.9,2024-04-09 15:37:42,2024-09-11 00:16:19
PM11843,O11959,5378.3,TRANSFER,Stripe,paid,GHS,887.32,2024-09-27 03:11:35,2024-11-08 09:24:14
PM11844,O01931,3195.94,Tr@nsfer,Stripe,Paid,USD,376.57,2024-09-22 11:50:06,2024-07-12 03:31:34
PM11845,O11792,1611.33,,Paystack,,NGN,565.23,2024-07-12 23:49:34,2024-01-31 15:29:18
PM11846,O07453,4943.16,Crypto,,FAILED,USD,1409.44,2024-05-05 15:08:41,2024-09-05 03:57:28
PM11847,O11810,555.45,Cash,,,GHS,719.54,2024-10-01 12:36:47,2024-06-08 01:36:30
PM11848,O10369,5502.69,Paypal,Paystack,Pending,GHS,963.74,2024-05-14 04:55:49,2024-12-17 05:31:27
PM11849,O03299,6845.82,CASH,Flutterwave,Paid,KES,377.59,2024-06-11 16:02:45,2024-06-13 01:50:08
PM11850,O02330,2498.22,cash,Paystack,,kes,1434.93,2024-02-19 14:20:02,2024-12-31 18:30:41
PM11851,O07431,4740.44,Transfer,Flutterwave,Pending,GHS,1084.59,2024-11-30 06:20:08,2024-01-31 00:47:03
PM11852,O11142,5973.71,Crypto,,Paid,KES,1048.32,2024-03-06 03:05:53,2024-04-23 12:34:36
PM11853,O10852,1662.1,Paypal,Flutterwave,Reversed,GHS,340.82,2024-03-17 19:08:38,2024-06-17 23:35:41
PM11854,O09184,888.13,,,F@iled,KES,566.43,2024-03-04 19:18:00,2024-07-05 04:30:13
PM11855,O10650,3787.7,Cash,Stripe,Paid,GHS,1323.2,2024-02-01 16:57:55,2024-01-15 06:42:06
PM11856,O07781,2654.55,Cash,,Reversed,,389.11,2024-04-15 05:47:48,2024-02-22 16:28:15
PM11857,O10053,5127.46,transfer,,Pending,,307.08,2024-12-05 16:50:31,2024-02-18 18:31:04
PM11858,O10943,1292.4,,Paystack,Pending,NGN,338.27,2024-04-21 12:09:01,2024-07-01 12:15:29
PM11859,O05879,575.89,crypto,Paystack,Reversed,KES,680.14,2024-09-29 16:58:25,2024-10-27 22:34:13
PM11860,O03612,4149.72,Crypto,Paystack,Pending,USD,1153.74,2024-04-30 12:00:56,2024-03-21 21:11:06
PM11861,O01734,2273.41,cash,,PENDING,GHS,1446.44,2024-10-19 07:24:52,2024-07-01 07:40:29
PM11862,O10179,414.01,Cash,Stripe,reversed,USD,932.28,2024-06-01 09:32:00,2024-06-03 10:03:01
PM11863,O04028,1320.63,Card,,failed,NGN,1070.21,2024-04-25 12:26:38,2024-04-14 23:09:30
PM11864,O11018,2191.8,Paypal,Paystack,PAID,GHS,1016.11,2024-01-10 08:15:59,2024-03-22 04:54:13
PM11865,O10711,3985.05,transfer,,Reversed,NGN,983.85,2024-02-25 21:51:15,2024-10-10 04:17:04
PM11866,O10551,6283.92,card,Stripe,P@id,NGN,1493.94,2024-05-07 12:02:59,2024-06-15 15:24:27
PM11867,O10461,1761.71,Crypto,Flutterwave,Pending,,508.52,2024-02-17 10:09:15,2024-10-31 04:17:51
PM11868,O02098,533.46,Paypal,Flutterwave,Failed,NGN,808.49,2024-03-31 18:38:51,2024-09-14 09:02:43
PM11869,O05750,6915.4,CARD,,Pending,KES,777.18,2024-05-22 15:47:29,2024-10-02 22:40:52
PM11870,O07074,2615.45,Cash,,,USD,1238.42,2024-11-19 23:25:35,2024-11-19 14:49:11
PM11871,O09232,570.1,TRANSFER,,Pending,USD,635.72,2024-07-09 15:38:45,2024-08-25 23:15:58
PM11872,O02117,37.13,,Paystack,pending,KES,1042.61,2024-02-19 06:16:24,2024-04-24 21:15:24
PM11873,O07606,1792.11,Crypto,,Pending,USD,538.15,2024-08-11 05:59:50,2024-05-19 09:23:18
PM11874,O03195,1560.06,cash,,FAILED,KES,363.07,2024-07-21 00:55:15,2024-11-06 23:16:20
PM11875,O10350,4348.01,paypal,,Paid,GHS,1384.48,2024-07-17 17:06:12,2024-10-21 19:41:48
PM11876,O03833,2653.05,cash,,,NGN,968.92,2024-12-10 22:07:25,2024-11-18 18:40:26
PM11877,O06666,2285.48,,Flutterwave,paid,GHS,1155.22,2024-01-02 02:36:49,2024-12-22 05:36:08
PM11878,O11060,5731.11,PAYPAL,,Pending,NGN,1041.21,2024-12-21 13:14:56,2024-09-28 10:47:45
PM11879,O06201,6013.98,Paypal,Flutterwave,,USD,785.38,2024-02-24 19:38:54,2024-11-29 20:27:13
PM11880,O11718,1963.03,Cash,Stripe,P@id,USD,435.94,2024-03-17 22:19:21,2024-11-21 09:19:07
PM11881,O02806,3292.72,Cash,,Pending,NGN,1075.31,2024-11-15 08:49:35,2024-12-23 03:11:09
PM11882,O11402,1369.17,Card,Paystack,paid,USD,496.5,2024-07-10 12:03:44,2024-06-19 09:49:14
PM11883,O04979,573.52,Paypal,,,USD,1292.55,2024-05-03 23:16:44,2024-04-26 16:26:24
PM11884,O02282,1202.94,cash,Stripe,,GHS,458.56,2024-08-04 13:47:06,2024-06-16 05:08:27
PM11885,O07029,5820.71,transfer,Flutterwave,reversed,GHS,395.3,2024-01-02 00:19:35,2024-05-23 02:06:59
PM11886,O10985,428.09,,,Reversed,,647.82,2024-09-18 05:26:57,2024-11-03 17:17:40
PM11887,O11235,2206.26,,Flutterwave,pending,KES,1434.65,2024-06-26 07:53:14,2024-05-30 21:16:51
