order_item_id,order_id,product_id,quantity,unit_price,tax,discount_amount,fulfilled_by,created_at,updated_at
OI17981,O09431,P02584,0,1565.08,297.98,351.64,VENDOR,2024-10-31 15:45:44,2024-05-27 00:23:05
OI17982,O00169,P01749,3,2868.49,462.62,478.23,3PL,2024-09-19 20:40:32,2024-07-22 15:04:49
OI17983,O08427,P02816,2,1757.99,5.64,387.59,Vendor,2024-08-08 00:22:48,2024-12-16 04:32:26
OI17984,O05089,P04566,0,2779.06,345.91,26.92,3PL,2024-11-05 02:10:23,2024-12-23 15:26:35
OI17985,O10427,P03039,1,1308.42,141.79,203.91,,2024-03-22 18:25:12,2024-05-13 06:17:52
OI17986,O10837,P02338,1,892.17,125.71,9.19,3PL,2024-02-24 05:53:40,2024-04-25 04:03:43
OI17987,O06475,P04184,0,4435.45,343.88,155.33,3PL,2024-09-15 08:47:49,2024-10-11 04:35:29
OI17988,O10494,P03417,2,756.5,362.71,405.71,Vendor,2024-02-18 19:16:01,2024-04-02 02:45:52
OI17989,O02100,P04258,1,4880.81,197.4,36.24,3pl,2024-08-13 05:25:31,2024-09-04 20:06:42
OI17990,O00732,P03917,1,3457.01,251.16,386.37,3PL,2024-07-20 15:18:17,2024-06-14 03:02:00
OI17991,O02910,P02171,1,2029.64,311.5,193.42,Warehouse,2024-01-21 00:54:51,2024-09-13 07:46:14
OI17992,O11699,P03372,1,3023.12,245.64,34.19,,2024-11-11 23:32:29,2024-03-15 10:21:03
OI17993,O06927,P02645,3,787.5,18.67,226.58,vendor,2024-03-02 16:05:29,2024-03-16 10:32:46
OI17994,O10716,P04455,1,2443.47,444.76,83.69,3PL,2024-02-06 22:32:15,2024-06-09 15:41:02
OI17995,O11355,P03123,0,2692.81,66.33,250.29,Vendor,2024-10-27 10:09:43,2024-02-09 17:23:31
OI17996,O01851,P02973,3,2718.62,285.05,58.37,,2024-11-07 00:49:16,2024-02-23 08:57:15
OI17997,O10705,P01571,2,1425.17,241.66,160.52,Warehouse,2024-05-16 13:39:02,2024-04-22 04:14:53
OI17998,O11050,P04876,2,1698.27,252.8,226.55,3PL,2024-08-19 07:39:41,2024-03-20 13:03:25
OI17999,O01657,P03621,0,1037.81,257.96,30.95,3PL,2024-08-14 12:11:23,2024-12-27 22:58:57
OI18000,O09862,P04697,,3832.91,399.22,128.05,3PL,2024-12-14 18:54:52,2024-02-26 23:58:15
OI18001,O06585,P04096,1,4032.84,115.96,489.35,vendor,2024-02-16 21:00:22,2024-05-04 09:09:54
OI18002,O03242,P00251,1,3399.62,329.36,490.68,Vendor,2024-01-30 07:37:37,2024-09-13 13:48:26
OI18003,O00070,P01583,3,782.98,22.78,371.28,3PL,2024-02-27 23:38:54,2024-03-05 23:07:07
OI18004,O10297,P04337,1,3918.06,118.66,77.21,Vendor,2024-10-08 14:14:12,2024-03-14 14:13:56
OI18005,O05511,P00833,1,1098.97,459.43,382.15,3PL,2024-10-08 17:53:43,2024-03-17 01:59:04
OI18006,O11450,P02998,3,4667.68,14.04,468.93,Warehouse,2024-07-25 08:41:06,2024-11-16 17:41:37
OI18007,O02721,P04889,1,853.11,417.38,46.38,WAREHOUSE,2024-04-25 12:40:48,2024-03-12 11:15:22
OI18008,O11580,P01995,1,1507.62,456.41,324.24,3PL,2024-01-08 01:50:53,2024-03-08 09:19:00
OI18009,O10224,P01899,3,838.17,172.85,146.56,3PL,2024-04-10 06:46:00,2024-10-03 15:49:50
OI18010,O07774,P01827,1,1985.88,393.71,374.23,3PL,2024-08-31 23:51:57,2024-02-16 10:10:58
OI18011,O05138,P01957,1,676.61,179.18,209.71,3pl,2024-12-11 03:07:28,2024-04-22 15:36:09
OI18012,O01270,P02075,2,3568.54,351.05,282.43,3PL,2024-02-06 14:15:18,2024-12-23 10:39:00
OI18013,O11288,P02800,0,3863.41,233.33,204.35,Vendor,2024-09-06 21:54:59,2024-01-03 19:21:08
OI18014,O11900,P00106,0,4295.37,453.43,326.86,Warehouse,2024-12-12 13:34:42,2024-09-18 09:20:42
OI18015,O09219,P03171,0,1420.78,358.66,266.2,Vendor,2024-08-02 09:29:47,2024-08-27 22:04:59
OI18016,O09530,P04419,3,3692.1,180.72,208.54,Vendor,2024-12-12 17:59:36,2024-07-20 09:26:48
OI18017,O10669,P04786,0,4930.2,137.18,165.77,Warehouse,2024-02-02 14:14:11,2024-03-09 12:33:51
OI18018,O11739,P02272,0,2228.87,247.88,495.46,3PL,2024-04-01 03:39:55,2024-07-10 08:10:47
OI18019,O00221,P04547,3,4969.28,177.36,74.45,,2024-01-27 12:16:40,2024-05-27 11:57:23
OI18020,O11980,P04064,0,3489.6,296.96,62.45,warehouse,2024-04-24 00:03:49,2024-03-01 15:47:55
OI18021,O11947,P01552,,190.71,65.43,207.76,WAREHOUSE,2024-05-01 08:43:54,2024-12-25 20:10:43
OI18022,O07532,P00398,2,1331.07,146.47,25.45,Vendor,2024-01-25 15:50:52,2024-11-21 04:50:00
OI18023,O05102,P00044,,2266.46,403.53,311.4,Warehouse,2024-01-22 15:24:27,2024-09-16 13:50:15
OI18024,O04488,P04112,1,1589.58,42.63,257.99,Vendor,2024-06-28 22:19:34,2024-07-16 23:27:21
OI18025,O11339,P01680,1,1119.93,436.16,396.46,VENDOR,2024-11-19 16:53:56,2024-09-22 00:02:35
OI18026,O07856,P01338,2,4386.69,498.13,407.38,3PL,2024-06-12 09:41:48,2024-06-04 11:07:37
OI18027,O10332,P04834,1,2021.58,279.34,320.82,3PL,2024-12-15 18:39:01,2024-03-19 08:07:25
OI18028,O09019,P04580,1,3089.8,122.3,377.25,3PL,2024-04-03 21:52:49,2024-11-26 19:09:42
OI18029,O03766,P02378,1,3628.98,53.64,350.59,Vendor,2024-02-15 14:07:05,2024-09-28 16:58:23
OI18030,O10665,P02628,2,3740.28,456.68,62.12,W@rehouse,2024-07-30 08:02:54,2024-05-30 21:34:05
OI18031,O08825,P01948,3,3987.29,28.81,171.31,WAREHOUSE,2024-02-13 01:57:11,2024-05-15 12:42:04
OI18032,O06858,P00184,1,1601.95,60.94,155.22,,2024-08-17 18:10:58,2024-12-02 10:56:31
OI18033,O10615,P01171,2,3702.48,58.13,272.65,Warehouse,2024-10-30 16:11:18,2024-08-11 06:56:13
OI18034,O11138,P03628,0,2319.62,12.09,71.72,3PL,2024-05-24 11:03:44,2024-02-18 00:13:21
OI18035,O11899,P04089,1,878.71,463.89,200.09,,2024-02-14 20:07:31,2024-07-06 04:40:43
OI18036,O11614,P02884,2,2892.66,155.85,330.04,3PL,2024-07-11 08:27:42,2024-04-30 11:22:12
OI18037,O11613,P04962,1,3365.15,123.44,3.69,3PL,2024-06-30 05:02:07,2024-09-21 14:16:20
OI18038,O10711,P00186,2,2094.73,201.21,337.8,VENDOR,2024-12-16 16:50:23,2024-02-24 15:05:24
OI18039,O10562,P02046,2,1796.45,498.33,175.85,Vendor,2024-11-03 13:50:25,2024-07-11 19:34:58
OI18040,O05431,P02266,2,2727.12,444.43,384.51,warehouse,2024-08-07 23:22:30,2024-06-04 23:19:13
OI18041,O10077,P01867,2,144.1,484.91,57.97,,2024-04-08 15:55:44,2024-01-13 00:49:33
OI18042,O10083,P00114,2,248.68,136.39,111.46,vendor,2024-10-27 19:28:44,2024-07-27 13:54:22
OI18043,O10900,P04650,1,1318.71,101.47,208.35,,2024-09-02 04:54:12,2024-08-18 22:28:21
OI18044,O02989,P02393,1,1817.82,290.71,6.31,3PL,2024-12-21 00:23:11,2024-10-07 03:59:27
OI18045,O06919,P04323,0,3572.7,90.92,401.99,3PL,2024-01-09 02:26:31,2024-06-28 20:55:31
OI18046,O07445,P02614,2,65.23,306.3,227.1,Vendor,2024-12-22 09:09:15,2024-10-02 12:34:05
OI18047,O10412,P04402,1,3795.89,408.51,75.12,Vendor,2024-03-30 22:42:21,2024-07-10 17:56:55
OI18048,O11475,P00777,1,2990.4,392.85,21.64,Vendor,2024-09-30 02:06:59,2024-10-14 21:37:35
OI18049,O10707,P04701,1,1879.23,416.93,393.96,,2024-10-19 01:44:47,2024-08-05 20:24:00
OI18050,O02578,P00861,,2193.78,378.37,265.17,,2024-06-12 02:02:04,2024-01-13 12:50:02
OI18051,O03248,P01301,3,579.74,177.86,86.18,Vendor,2024-04-17 22:55:10,2024-05-23 12:40:31
OI18052,O05358,P01940,1,82.06,455.25,451.06,Vendor,2024-03-28 20:41:40,2024-11-25 11:31:37
OI18053,O08077,P00782,,3062.03,72.89,171.35,Vendor,2024-03-01 11:43:39,2024-04-07 15:13:50
OI18054,O11752,P04014,1,399.31,59.05,224.92,WAREHOUSE,2024-12-31 14:40:12,2024-09-12 08:12:17
OI18055,O11430,P02705,2,3434.53,380.76,193.97,warehouse,2024-06-12 03:08:49,2024-04-08 21:52:41
OI18056,O03171,P04001,1,3154.6,238.71,470.6,3PL,2024-07-29 19:59:28,2024-01-21 19:57:21
OI18057,O10080,P02296,3,777.96,18.92,92.16,3PL,2024-06-29 09:13:56,2024-06-22 17:04:20
OI18058,O01196,P00888,0,4882.86,167.05,413.79,Warehouse,2024-03-13 21:21:38,2024-08-14 17:32:18
OI18059,O03917,P01411,0,3296.5,299.2,172.35,3PL,2024-03-12 00:12:23,2024-08-15 01:55:49
OI18060,O01915,P01265,0,723.9,377.55,337.78,VENDOR,2024-09-01 09:34:50,2024-02-27 07:56:41
OI18061,O09070,P04202,1,2207.4,94.05,103.69,3PL,2024-06-07 22:06:05,2024-11-06 03:08:32
OI18062,O09514,P03895,3,3039.6,461.9,228.19,Vendor,2024-04-16 16:28:16,2024-02-17 16:59:40
OI18063,O11091,P00579,1,4026.93,494.06,240.37,,2024-06-11 17:12:48,2024-05-04 10:48:04
OI18064,O07635,P02714,0,3081.26,8.09,269.89,Vendor,2024-03-03 13:39:21,2024-01-20 16:34:00
OI18065,O11014,P03430,3,3737.19,20.19,105.76,vendor,2024-10-23 23:45:54,2024-12-22 11:06:16
OI18066,O10809,P01515,3,4611.71,64.21,243.61,Warehouse,2024-08-16 05:28:41,2024-02-17 06:07:38
OI18067,O11866,P04706,0,3057.06,485.64,10.3,3PL,2024-09-06 01:07:03,2024-10-18 12:41:11
OI18068,O07434,P00976,1,1754.21,248.62,284.27,Warehouse,2024-06-24 14:54:16,2024-07-16 12:51:20
OI18069,O11401,P04246,0,3452.28,437.61,250.63,,2024-12-17 06:27:05,2024-07-13 08:23:13
OI18070,O11742,P01498,2,3270.67,22.06,177.77,W@rehouse,2024-11-25 22:36:49,2024-06-27 13:22:40
OI18071,O08711,P03768,0,3566.75,47.52,426.9,Warehouse,2024-09-18 23:09:23,2024-03-20 10:10:08
OI18072,O11928,P04647,2,1994.22,209.03,149.46,3pl,2024-12-19 12:38:39,2024-01-03 21:57:54
OI18073,O10362,P01517,1,441.3,443.05,243.97,warehouse,2024-10-05 03:17:00,2024-03-06 19:55:55
OI18074,O11297,P03934,1,2780.06,379.52,154.17,3PL,2024-12-03 05:47:44,2024-01-05 07:46:24
OI18075,O10460,P01756,0,3202.33,287.94,236.55,3PL,2024-12-02 06:10:37,2024-01-05 15:25:59
OI18076,O10737,P04326,1,1662.41,87.89,274.63,W@rehouse,2024-11-22 10:13:25,2024-10-18 06:07:30
OI18077,O05246,P04746,1,3196.84,451.26,261.89,3pl,2024-12-12 19:01:21,2024-09-13 16:15:20
OI18078,O11599,P04403,1,751.1,370.8,427.11,3PL,2024-02-06 13:33:37,2024-05-14 10:22:21
OI18079,O10468,P02902,1,2946.56,247.52,326.76,3PL,2024-02-19 18:57:15,2024-02-22 15:25:42
OI18080,O00700,P03454,1,1607.25,119.42,227.39,WAREHOUSE,2024-01-14 23:09:22,2024-07-28 22:58:59
OI18081,O05274,P04548,1,4985.28,294.93,491.46,warehouse,2024-01-05 08:23:41,2024-09-26 23:15:51
OI18082,O10799,P00368,3,4140.94,470.36,381.47,,2024-03-02 14:12:57,2024-05-11 03:26:25
OI18083,O00076,P04768,,1443.59,51.9,18.28,3PL,2024-05-01 02:12:28,2024-11-21 01:17:31
OI18084,O10698,P00988,,2139.25,355.66,250.37,W@rehouse,2024-07-02 02:10:31,2024-08-27 22:37:25
OI18085,O04062,P02785,0,3798.81,367.86,307.27,Vendor,2024-06-21 10:33:55,2024-09-04 18:16:06
OI18086,O10331,P03858,1,2671.4,380.15,459.17,3PL,2024-03-07 16:31:46,2024-04-04 12:02:09
OI18087,O07698,P01639,0,3713.76,384.4,277.93,Warehouse,2024-12-29 07:33:23,2024-01-08 20:44:15
OI18088,O10748,P00342,,1965.08,491.87,433.27,,2024-01-28 07:21:32,2024-03-12 15:24:07
OI18089,O11598,P00609,2,2742.88,24.13,193.19,Vendor,2024-09-25 21:09:29,2024-03-27 08:12:28
OI18090,O07228,P03740,,2747.65,426.49,119.37,3PL,2024-08-17 02:17:01,2024-06-02 14:40:37
OI18091,O05328,P01324,2,491.47,77.29,46.68,3PL,2024-02-28 17:53:59,2024-02-10 07:08:50
OI18092,O03788,P04517,1,589.67,91.26,144.19,W@rehouse,2024-09-14 15:14:33,2024-09-16 18:17:47
OI18093,O11242,P03949,,1313.83,119.08,97.48,,2024-10-15 16:36:23,2024-10-08 14:58:20
OI18094,O01938,P01732,1,4515.96,179.76,469.64,Vendor,2024-11-16 20:44:53,2024-08-05 11:16:44
OI18095,O06327,P01999,,3206.31,374.2,328.92,3PL,2024-12-24 02:41:52,2024-11-27 03:14:28
OI18096,O11112,P02637,1,4548.63,422.21,395.42,Vendor,2024-09-11 21:46:42,2024-05-25 15:31:46
OI18097,O01149,P02062,2,2354.29,23.82,422.94,vendor,2024-06-04 15:17:59,2024-11-25 12:53:53
OI18098,O03608,P04177,0,1761.48,290.29,128.44,Vendor,2024-05-08 01:52:45,2024-12-20 08:15:46
OI18099,O11287,P00951,1,2710.1,482.48,170.16,Warehouse,2024-06-22 14:37:47,2024-07-15 07:33:17
OI18100,O01015,P01098,1,1220.21,489.98,236.66,warehouse,2024-08-28 00:17:30,2024-02-08 07:29:21
OI18101,O11987,P02072,1,2455.59,423.82,374.03,3PL,2024-05-15 07:34:48,2024-09-18 16:51:56
OI18102,O10506,P00946,3,54.52,176.77,488.35,,2024-01-01 21:11:03,2024-07-25 02:53:20
OI18103,O10916,P04418,1,3900.59,218.97,202.29,3pl,2024-05-30 01:11:15,2024-10-15 06:51:33
OI18104,O04533,P04058,0,162.8,42.13,436.85,Vendor,2024-06-14 13:41:04,2024-10-09 17:31:43
OI18105,O09766,P04799,,4111.23,299.31,36.49,Warehouse,2024-05-06 17:06:49,2024-03-12 16:23:19
OI18106,O01644,P04929,2,4782.14,9.47,186.72,Vendor,2024-07-20 12:55:57,2024-04-17 11:13:25
OI18107,O10931,P00802,0,2093.74,168.02,3.26,3PL,2024-03-31 08:44:28,2024-09-29 07:27:58
OI18108,O10695,P03857,0,4200.06,199.49,209.48,3pl,2024-07-12 21:33:42,2024-09-08 12:02:38
OI18109,O10992,P00070,3,1204.49,151.43,72.19,3PL,2024-05-30 06:29:26,2024-08-21 09:29:06
OI18110,O06035,P01599,1,931.4,73.56,3.56,3PL,2024-08-09 20:06:24,2024-02-08 14:25:41
OI18111,O11931,P04968,1,2486.54,331.22,24.14,Vendor,2024-02-05 11:51:32,2024-11-09 18:47:05
OI18112,O10453,P04723,,3255.85,153.64,47.11,warehouse,2024-08-13 09:45:36,2024-07-16 16:38:39
OI18113,O11540,P01221,,700.84,363.76,425.05,,2024-02-20 10:54:04,2024-10-21 13:23:35
OI18114,O11220,P03870,3,3543.54,310.84,14.71,3PL,2024-05-01 20:48:08,2024-01-23 20:34:33
OI18115,O10248,P04791,0,3149.85,101.13,208.72,3PL,2024-03-20 13:26:00,2024-01-28 21:45:09
OI18116,O02257,P01953,1,3277.55,121.61,249.77,3PL,2024-05-08 09:44:38,2024-11-17 08:37:13
OI18117,O11017,P02446,1,3061.39,188.57,289.72,3PL,2024-09-21 09:43:36,2024-07-19 07:56:12
OI18118,O04728,P00337,,2684.44,271.01,224.63,,2024-09-03 01:45:28,2024-02-20 16:41:21
OI18119,O10032,P03668,1,3547.63,269.31,468.6,vendor,2024-07-19 13:51:20,2024-08-23 22:14:58
OI18120,O10900,P03451,1,1090.36,42.9,282.05,3PL,2024-01-04 20:55:25,2024-01-11 17:10:17
OI18121,O11327,P03034,2,3672.67,40.85,333.07,3PL,2024-12-14 20:32:20,2024-02-01 12:00:34
OI18122,O10103,P03494,1,3702.26,494.94,372.54,3PL,2024-04-02 22:46:27,2024-02-28 12:39:32
OI18123,O08496,P01466,1,3264.08,255.45,137.21,,2024-08-03 18:40:41,2024-05-04 13:50:40
OI18124,O01468,P00146,1,752.56,9.42,454.9,W@rehouse,2024-09-10 14:31:46,2024-04-25 11:51:25
OI18125,O09933,P02434,0,1059.98,146.23,244.34,VENDOR,2024-12-17 19:38:20,2024-06-17 11:30:38
OI18126,O11701,P03845,1,3820.93,341.95,245.4,Warehouse,2024-11-25 16:56:36,2024-03-17 09:38:29
OI18127,O10695,P00933,3,2089.15,351.63,423.63,3PL,2024-08-31 08:26:11,2024-07-02 15:56:01
OI18128,O01097,P01683,,1764.07,328,338.31,3PL,2024-02-14 06:27:22,2024-12-31 23:14:03
OI18129,O08849,P00883,,504.07,78.73,418.93,Warehouse,2024-06-11 00:19:35,2024-02-24 11:10:41
OI18130,O03436,P02158,1,1977.16,299.92,117.11,3PL,2024-08-20 18:04:16,2024-12-15 22:25:38
OI18131,O05296,P03006,0,27.62,378.08,428.69,,2024-09-23 17:31:09,2024-12-29 03:49:28
OI18132,O03117,P02462,3,2055.26,278.32,211.63,3PL,2024-10-13 21:46:40,2024-10-10 16:01:39
OI18133,O03144,P01427,3,2765.14,373.65,15.23,Vendor,2024-03-29 05:18:33,2024-02-07 21:19:31
OI18134,O02057,P00712,2,3440.74,87.85,79.8,3PL,2024-12-26 10:57:43,2024-12-17 02:39:05
OI18135,O00450,P02574,0,3111.6,149.1,129.65,Warehouse,2024-06-23 00:50:10,2024-11-12 06:52:19
OI18136,O11512,P01431,3,340.31,324.24,337.59,Vendor,2024-04-07 11:47:27,2024-12-11 17:46:20
OI18137,O09865,P02463,2,592.05,315.32,69.34,vendor,2024-12-11 07:16:52,2024-07-15 14:02:04
OI18138,O03550,P02916,1,2230.13,94.39,131.09,3PL,2024-06-18 20:52:54,2024-06-01 08:46:37
OI18139,O10681,P00012,2,4016.83,161.29,362.02,Warehouse,2024-06-04 22:03:22,2024-04-10 10:42:15
OI18140,O01966,P02979,1,1446.51,391.71,423.39,Vendor,2024-02-28 05:50:59,2024-08-04 06:36:47
OI18141,O11068,P00224,0,4493.82,381.11,35.27,warehouse,2024-06-19 14:10:43,2024-10-12 03:30:31
OI18142,O00450,P01177,1,1371.48,289.64,179.97,3PL,2024-04-01 17:04:30,2024-06-12 06:01:48
OI18143,O05998,P00809,1,4233.55,165.43,60.48,VENDOR,2024-02-09 12:02:12,2024-09-29 14:53:23
OI18144,O10711,P01761,3,4505.3,243.08,63.18,3PL,2024-12-18 01:27:23,2024-03-06 06:48:28
OI18145,O10682,P03141,1,2982.24,189.07,455.08,3PL,2024-04-22 18:31:01,2024-04-03 04:15:50
OI18146,O11723,P04414,1,4530.69,181.84,123.01,VENDOR,2024-02-18 13:25:11,2024-01-29 16:40:12
OI18147,O08794,P00875,3,3223.09,134.07,77.47,Warehouse,2024-04-24 08:05:07,2024-08-16 10:32:53
OI18148,O10235,P00755,2,4665.83,197.28,145.93,3PL,2024-06-19 03:48:20,2024-07-22 05:04:58
OI18149,O10515,P01749,2,1704.7,78.58,11.16,Vendor,2024-04-09 15:39:59,2024-05-31 07:50:16
OI18150,O10852,P03551,2,952.1,432.68,389.81,Warehouse,2024-07-12 08:20:21,2024-05-16 18:09:16
OI18151,O11045,P03639,3,4642.04,51.68,330.56,Warehouse,2024-05-09 06:55:28,2024-12-19 20:56:22
OI18152,O11680,P03845,2,2645.15,295.37,138.23,Vendor,2024-05-18 19:21:16,2024-05-17 13:56:16
OI18153,O11019,P02228,3,2797.01,315.14,180.98,3pl,2024-10-13 14:17:10,2024-05-01 06:38:24
OI18154,O10972,P00559,2,2784.34,33.82,10.84,Vendor,2024-01-09 11:00:20,2024-11-27 12:21:55
OI18155,O03217,P04970,2,4405.38,176.44,72.42,3PL,2024-01-14 22:55:48,2024-06-16 17:31:23
OI18156,O00161,P00111,1,1046.81,225.15,274.04,Warehouse,2024-12-03 22:47:15,2024-11-01 13:41:55
OI18157,O04995,P00601,,492.56,39.34,219.23,Vendor,2024-07-18 13:15:26,2024-08-11 13:01:45
OI18158,O11935,P04022,1,1520.18,81.79,40.41,Warehouse,2024-12-01 05:04:19,2024-01-26 01:05:49
OI18159,O11175,P03931,,4904.41,21.54,125.07,Vendor,2024-07-07 09:47:46,2024-08-31 00:45:17
OI18160,O11558,P00055,2,4530.29,197.46,261.44,vendor,2024-11-30 09:56:57,2024-07-05 06:15:50
OI18161,O04927,P03557,1,2341.98,136.66,259.25,vendor,2024-08-20 19:00:17,2024-06-23 01:58:25
OI18162,O08746,P01401,1,2780.63,478.13,12.64,3PL,2024-01-30 11:26:19,2024-08-11 02:09:56
OI18163,O04829,P03340,0,1217.47,198.09,437.73,vendor,2024-02-18 21:02:24,2024-04-20 05:46:29
OI18164,O10288,P00113,1,2770.83,278.04,14.64,Vendor,2024-06-24 06:09:57,2024-06-21 01:54:07
OI18165,O09163,P04278,1,2345.34,466.95,470.1,Warehouse,2024-04-01 12:12:40,2024-02-11 16:06:33
OI18166,O08234,P03475,1,84.86,149.96,180.71,WAREHOUSE,2024-10-06 20:48:42,2024-09-09 23:28:50
OI18167,O09362,P03323,1,3592.05,439.59,347.52,VENDOR,2024-07-14 23:13:07,2024-06-13 05:55:41
OI18168,O03485,P02968,1,310.83,487.57,42.39,3PL,2024-08-11 07:04:03,2024-12-11 07:48:26
OI18169,O11145,P02193,1,2413.44,71.32,70.59,Vendor,2024-10-25 16:10:52,2024-01-07 12:49:26
OI18170,O10338,P00745,1,1482.25,70.84,321.78,warehouse,2024-04-16 15:44:46,2024-02-23 07:40:31
OI18171,O11732,P02901,2,4166.65,181.6,4.47,Warehouse,2024-05-02 10:19:11,2024-07-16 16:06:41
OI18172,O05026,P01646,3,4246.76,423.23,346.71,,2024-03-14 11:41:12,2024-03-09 20:06:52
OI18173,O07944,P04805,,4311.59,227.98,116.1,Warehouse,2024-07-07 06:00:33,2024-10-28 07:06:38
OI18174,O11452,P02113,0,959.84,370.12,457.74,3PL,2024-10-14 13:48:01,2024-10-25 18:54:52
OI18175,O00061,P03203,3,390.92,37.91,322.42,W@rehouse,2024-09-01 18:20:10,2024-12-07 14:07:35
OI18176,O08089,P02026,1,2259.74,311.39,378.8,Vendor,2024-02-09 22:07:04,2024-04-11 06:14:26
OI18177,O10396,P01680,1,1455.48,303.93,231.39,3PL,2024-12-21 20:39:43,2024-10-28 16:46:33
OI18178,O11081,P03289,1,903.38,10.27,123.65,Vendor,2024-07-02 05:55:14,2024-11-21 18:52:31
OI18179,O07447,P03076,2,1666.8,5.74,240.2,warehouse,2024-12-26 02:46:15,2024-03-07 16:26:48
OI18180,O02009,P04650,1,3696.93,479.64,87.91,,2024-07-24 23:24:17,2024-10-27 04:30:35
OI18181,O00987,P01903,,4339.92,3.47,142.83,,2024-09-19 14:45:59,2024-12-17 03:31:56
OI18182,O10443,P04193,0,4435.05,295.24,404.11,Vendor,2024-10-30 08:59:40,2024-08-23 16:03:22
OI18183,O11492,P02852,,4520.93,212.92,246.54,WAREHOUSE,2024-10-08 02:24:00,2024-03-24 00:11:39
OI18184,O06792,P02904,,2519.03,37.1,143.64,3PL,2024-09-12 18:20:32,2024-11-29 08:28:51
OI18185,O03724,P00478,2,2501.86,70.7,212.02,Warehouse,2024-01-06 00:24:15,2024-11-08 01:10:53
OI18186,O10637,P02014,1,1132.49,400.42,320.82,Vendor,2024-10-16 08:43:14,2024-05-24 06:18:35
OI18187,O05785,P03893,,3348.89,313.34,396.11,3PL,2024-08-16 21:53:45,2024-12-10 20:29:45
OI18188,O05355,P01608,2,3971.4,40.67,466.02,warehouse,2024-11-19 17:54:08,2024-07-23 14:30:13
OI18189,O07642,P00866,,1621.61,190.37,134.18,Vendor,2024-12-12 05:12:57,2024-11-03 03:03:57
OI18190,O02486,P02503,1,4612.64,355.82,37.62,,2024-06-03 23:50:16,2024-11-15 08:37:06
OI18191,O11482,P01756,2,2650.68,319.4,189.64,,2024-06-21 06:18:04,2024-05-11 13:25:33
OI18192,O04790,P03483,1,3969.55,199.84,314.62,Vendor,2024-12-11 13:06:01,2024-02-17 11:11:24
OI18193,O10953,P02854,2,299.9,488.95,393.27,warehouse,2024-09-27 12:48:41,2024-01-13 00:52:59
OI18194,O11992,P03062,1,3049.93,180.06,139.93,3pl,2024-10-10 11:20:02,2024-05-02 13:42:23
OI18195,O09917,P00326,1,4418.77,305.22,300.65,3PL,2024-10-20 11:02:54,2024-06-16 04:20:26
OI18196,O07725,P02426,2,1143.74,457.27,326.74,3pl,2024-11-29 18:28:11,2024-12-15 06:42:52
OI18197,O10008,P00791,,490.14,243.12,59.34,3PL,2024-02-21 13:02:06,2024-07-11 11:36:44
OI18198,O10199,P00905,1,1012.72,226.44,79.11,,2024-11-15 13:52:23,2024-12-09 07:16:00
OI18199,O11697,P02632,,4128.96,445.72,210.64,3PL,2024-07-02 10:52:55,2024-12-16 23:53:14
OI18200,O05217,P04052,,802.07,156.36,65.81,warehouse,2024-12-25 05:55:26,2024-08-15 05:35:57
OI18201,O05225,P04398,1,2971.05,355.48,353.16,W@rehouse,2024-05-29 19:55:41,2024-03-07 18:50:33
OI18202,O05784,P00135,0,4048.08,318.46,10.47,warehouse,2024-06-04 07:37:37,2024-08-19 17:06:20
OI18203,O10244,P04700,1,4021.11,239.53,456.34,Warehouse,2024-04-20 02:44:25,2024-05-08 14:07:50
OI18204,O11041,P03488,0,761.64,493.17,138.29,,2024-11-16 21:43:58,2024-12-11 06:43:25
OI18205,O00103,P04030,3,3995.08,118.33,90.87,W@rehouse,2024-06-05 05:36:45,2024-08-22 22:09:12
OI18206,O02426,P03772,3,1798.93,311.27,492.66,Vendor,2024-10-22 17:55:31,2024-06-24 01:41:07
OI18207,O07961,P01402,0,1347.59,71.9,41.75,Warehouse,2024-08-14 01:49:47,2024-12-31 13:52:36
OI18208,O10825,P02920,2,3700.78,20.92,394.89,Vendor,2024-09-06 18:44:22,2024-11-09 20:32:34
OI18209,O06697,P02372,0,4702.57,112.58,420.43,3PL,2024-12-10 12:04:15,2024-08-21 09:00:45
OI18210,O11703,P03273,3,3950.22,376.19,164.59,Vendor,2024-06-07 01:43:11,2024-05-25 06:18:42
OI18211,O02115,P04335,,1107.59,473.05,194.65,W@rehouse,2024-12-26 02:35:40,2024-07-24 11:16:59
OI18212,O08737,P01847,2,4630.16,280.79,219.06,3PL,2024-01-26 14:46:00,2024-08-09 20:52:53
OI18213,O11650,P01402,2,4159.71,467.51,204.67,3PL,2024-10-18 06:44:03,2024-08-25 10:04:08
OI18214,O10053,P01780,1,3689.59,448.5,401.65,vendor,2024-10-01 01:11:30,2024-08-13 18:10:10
OI18215,O10651,P00149,1,216.61,373.32,143.25,Vendor,2024-02-19 16:56:16,2024-07-07 20:29:36
OI18216,O10835,P03211,,3752.01,207.14,249.67,warehouse,2024-01-04 08:51:45,2024-11-29 12:55:23
OI18217,O02414,P01744,1,4705.41,204.12,455.98,Warehouse,2024-05-05 08:41:35,2024-01-06 09:47:23
OI18218,O03283,P03911,2,1766.15,489.28,49.62,Vendor,2024-03-12 07:48:03,2024-03-28 13:19:44
OI18219,O10772,P00946,0,4370.03,320.85,83.5,,2024-03-23 01:17:28,2024-04-05 03:55:45
